# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         1.946003
# Static polarizability (from sum rule) =         6.942427 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.99590672E-01      0.77436663E-04     -0.30197964E-07     -0.32866840E-02      0.53759047E-03
      0.99958165E-01      0.76280332E-04     -0.30405886E-07     -0.32932760E-02      0.52956284E-03
      0.10032566E+00      0.75187933E-04     -0.30616788E-07     -0.32991965E-02      0.52197905E-03
      0.10069315E+00      0.74162880E-04     -0.30830638E-07     -0.33044228E-02      0.51486281E-03
      0.10106064E+00      0.73208285E-04     -0.31047395E-07     -0.33089330E-02      0.50823570E-03
      0.10142814E+00      0.72326935E-04     -0.31267010E-07     -0.33127058E-02      0.50211708E-03
      0.10179563E+00      0.71521282E-04     -0.31489427E-07     -0.33157203E-02      0.49652397E-03
      0.10216312E+00      0.70793423E-04     -0.31714585E-07     -0.33179563E-02      0.49147094E-03
      0.10253062E+00      0.70145087E-04     -0.31942414E-07     -0.33193945E-02      0.48696998E-03
      0.10289811E+00      0.69577627E-04     -0.32172839E-07     -0.33200159E-02      0.48303049E-03
      0.10326560E+00      0.69092005E-04     -0.32405779E-07     -0.33198022E-02      0.47965915E-03
      0.10363310E+00      0.68688790E-04     -0.32641149E-07     -0.33187360E-02      0.47685989E-03
      0.10400059E+00      0.68368146E-04     -0.32878856E-07     -0.33168005E-02      0.47463388E-03
      0.10436808E+00      0.68129832E-04     -0.33118805E-07     -0.33139796E-02      0.47297943E-03
      0.10473558E+00      0.67973201E-04     -0.33360896E-07     -0.33102580E-02      0.47189204E-03
      0.10510307E+00      0.67897196E-04     -0.33605028E-07     -0.33056211E-02      0.47136439E-03
      0.10547056E+00      0.67900358E-04     -0.33851096E-07     -0.33000553E-02      0.47138634E-03
      0.10583806E+00      0.67980826E-04     -0.34098991E-07     -0.32935477E-02      0.47194498E-03
      0.10620555E+00      0.68136348E-04     -0.34348606E-07     -0.32860862E-02      0.47302466E-03
      0.10657304E+00      0.68364287E-04     -0.34599833E-07     -0.32776598E-02      0.47460709E-03
      0.10694054E+00      0.68661633E-04     -0.34852563E-07     -0.32682582E-02      0.47667136E-03
      0.10730803E+00      0.69025017E-04     -0.35106688E-07     -0.32578723E-02      0.47919409E-03
      0.10767552E+00      0.69450726E-04     -0.35362104E-07     -0.32464938E-02      0.48214950E-03
      0.10804302E+00      0.69934718E-04     -0.35618706E-07     -0.32341154E-02      0.48550953E-03
      0.10841051E+00      0.70472646E-04     -0.35876395E-07     -0.32207310E-02      0.48924400E-03
      0.10877800E+00      0.71059872E-04     -0.36135075E-07     -0.32063356E-02      0.49332072E-03
      0.10914550E+00      0.71691498E-04     -0.36394656E-07     -0.31909252E-02      0.49770567E-03
      0.10951299E+00      0.72362384E-04     -0.36655051E-07     -0.31744970E-02      0.50236318E-03
      0.10988048E+00      0.73067175E-04     -0.36916182E-07     -0.31570493E-02      0.50725606E-03
      0.11024798E+00      0.73800329E-04     -0.37177978E-07     -0.31385818E-02      0.51234586E-03
      0.11061547E+00      0.74556148E-04     -0.37440373E-07     -0.31190953E-02      0.51759300E-03
      0.11098296E+00      0.75328801E-04     -0.37703312E-07     -0.30985917E-02      0.52295700E-03
      0.11135046E+00      0.76112360E-04     -0.37966749E-07     -0.30770746E-02      0.52839673E-03
      0.11171795E+00      0.76900832E-04     -0.38230646E-07     -0.30545486E-02      0.53387056E-03
      0.11208544E+00      0.77688186E-04     -0.38494976E-07     -0.30310198E-02      0.53933662E-03
      0.11245294E+00      0.78468387E-04     -0.38759724E-07     -0.30064954E-02      0.54475303E-03
      0.11282043E+00      0.79235432E-04     -0.39024885E-07     -0.29809842E-02      0.55007811E-03
      0.11318792E+00      0.79983381E-04     -0.39290465E-07     -0.29544963E-02      0.55527061E-03
      0.11355542E+00      0.80706386E-04     -0.39556484E-07     -0.29270433E-02      0.56028995E-03
      0.11392291E+00      0.81398730E-04     -0.39822973E-07     -0.28986381E-02      0.56509643E-03
      0.11429040E+00      0.82054855E-04     -0.40089975E-07     -0.28692949E-02      0.56965146E-03
      0.11465790E+00      0.82669395E-04     -0.40357547E-07     -0.28390295E-02      0.57391779E-03
      0.11502539E+00      0.83237204E-04     -0.40625758E-07     -0.28078589E-02      0.57785971E-03
      0.11539288E+00      0.83753390E-04     -0.40894691E-07     -0.27758018E-02      0.58144324E-03
      0.11576038E+00      0.84213343E-04     -0.41164439E-07     -0.27428779E-02      0.58463638E-03
      0.11612787E+00      0.84612759E-04     -0.41435112E-07     -0.27091086E-02      0.58740926E-03
      0.11649536E+00      0.84947668E-04     -0.41706829E-07     -0.26745165E-02      0.58973431E-03
      0.11686285E+00      0.85214461E-04     -0.41979723E-07     -0.26391255E-02      0.59158647E-03
      0.11723035E+00      0.85409907E-04     -0.42253938E-07     -0.26029608E-02      0.59294332E-03
      0.11759784E+00      0.85531179E-04     -0.42529631E-07     -0.25660490E-02      0.59378523E-03
      0.11796533E+00      0.85575869E-04     -0.42806967E-07     -0.25284178E-02      0.59409548E-03
      0.11833283E+00      0.85542007E-04     -0.43086126E-07     -0.24900960E-02      0.59386040E-03
      0.11870032E+00      0.85428072E-04     -0.43367293E-07     -0.24511139E-02      0.59306943E-03
      0.11906781E+00      0.85233008E-04     -0.43650667E-07     -0.24115025E-02      0.59171523E-03
      0.11943531E+00      0.84956229E-04     -0.43936451E-07     -0.23712942E-02      0.58979374E-03
      0.11980280E+00      0.84597630E-04     -0.44224858E-07     -0.23305221E-02      0.58730423E-03
      0.12017029E+00      0.84157588E-04     -0.44516108E-07     -0.22892203E-02      0.58424931E-03
      0.12053779E+00      0.83636964E-04     -0.44810424E-07     -0.22474239E-02      0.58063497E-03
      0.12090528E+00      0.83037103E-04     -0.45108038E-07     -0.22051686E-02      0.57647054E-03
      0.12127277E+00      0.82359829E-04     -0.45409182E-07     -0.21624910E-02      0.57176869E-03
      0.12164027E+00      0.81607439E-04     -0.45714091E-07     -0.21194283E-02      0.56654535E-03
      0.12200776E+00      0.80782694E-04     -0.46023003E-07     -0.20760182E-02      0.56081970E-03
      0.12237525E+00      0.79888804E-04     -0.46336154E-07     -0.20322989E-02      0.55461403E-03
      0.12274275E+00      0.78929419E-04     -0.46653782E-07     -0.19883091E-02      0.54795367E-03
      0.12311024E+00      0.77908604E-04     -0.46976120E-07     -0.19440877E-02      0.54086684E-03
      0.12347773E+00      0.76830827E-04     -0.47303397E-07     -0.18996738E-02      0.53338456E-03
      0.12384523E+00      0.75700929E-04     -0.47635841E-07     -0.18551068E-02      0.52554044E-03
      0.12421272E+00      0.74524107E-04     -0.47973670E-07     -0.18104260E-02      0.51737056E-03
      0.12458021E+00      0.73305881E-04     -0.48317096E-07     -0.17656708E-02      0.50891324E-03
      0.12494771E+00      0.72052066E-04     -0.48666322E-07     -0.17208802E-02      0.50020885E-03
      0.12531520E+00      0.70768744E-04     -0.49021543E-07     -0.16760932E-02      0.49129961E-03
      0.12568269E+00      0.69462228E-04     -0.49382941E-07     -0.16313484E-02      0.48222935E-03
      0.12605019E+00      0.68139027E-04     -0.49750686E-07     -0.15866838E-02      0.47304326E-03
      0.12641768E+00      0.66805813E-04     -0.50124934E-07     -0.15421371E-02      0.46378766E-03
      0.12678517E+00      0.65469381E-04     -0.50505829E-07     -0.14977453E-02      0.45450971E-03
      0.12715267E+00      0.64136611E-04     -0.50893496E-07     -0.14535447E-02      0.44525718E-03
      0.12752016E+00      0.62814427E-04     -0.51288045E-07     -0.14095706E-02      0.43607816E-03
      0.12788765E+00      0.61509762E-04     -0.51689569E-07     -0.13658576E-02      0.42702075E-03
      0.12825515E+00      0.60229512E-04     -0.52098143E-07     -0.13224393E-02      0.41813283E-03
      0.12862264E+00      0.58980494E-04     -0.52513820E-07     -0.12793481E-02      0.40946175E-03
      0.12899013E+00      0.57769413E-04     -0.52936637E-07     -0.12366154E-02      0.40105403E-03
      0.12935763E+00      0.56602812E-04     -0.53366608E-07     -0.11942713E-02      0.39295511E-03
      0.12972512E+00      0.55487036E-04     -0.53803726E-07     -0.11523444E-02      0.38520903E-03
      0.13009261E+00      0.54428194E-04     -0.54247965E-07     -0.11108622E-02      0.37785821E-03
      0.13046011E+00      0.53432116E-04     -0.54699275E-07     -0.10698505E-02      0.37094311E-03
      0.13082760E+00      0.52504317E-04     -0.55157585E-07     -0.10293337E-02      0.36450203E-03
      0.13119509E+00      0.51649962E-04     -0.55622802E-07     -0.98933454E-03      0.35857081E-03
      0.13156258E+00      0.50873828E-04     -0.56094813E-07     -0.94987425E-03      0.35318264E-03
      0.13193008E+00      0.50180274E-04     -0.56573480E-07     -0.91097225E-03      0.34836776E-03
      0.13229757E+00      0.49573208E-04     -0.57058648E-07     -0.87264622E-03      0.34415331E-03
      0.13266506E+00      0.49056058E-04     -0.57550137E-07     -0.83491212E-03      0.34056309E-03
      0.13303256E+00      0.48631747E-04     -0.58047751E-07     -0.79778406E-03      0.33761738E-03
      0.13340005E+00      0.48302666E-04     -0.58551270E-07     -0.76127434E-03      0.33533280E-03
      0.13376754E+00      0.48070657E-04     -0.59060458E-07     -0.72539337E-03      0.33372211E-03
      0.13413504E+00      0.47936989E-04     -0.59575062E-07     -0.69014971E-03      0.33279415E-03
      0.13450253E+00      0.47902346E-04     -0.60094810E-07     -0.65555004E-03      0.33255365E-03
      0.13487002E+00      0.47966816E-04     -0.60619416E-07     -0.62159912E-03      0.33300122E-03
      0.13523752E+00      0.48129878E-04     -0.61148580E-07     -0.58829987E-03      0.33413325E-03
      0.13560501E+00      0.48390398E-04     -0.61681987E-07     -0.55565329E-03      0.33594186E-03
      0.13597250E+00      0.48746626E-04     -0.62219315E-07     -0.52365858E-03      0.33841491E-03
      0.13634000E+00      0.49196198E-04     -0.62760228E-07     -0.49231304E-03      0.34153599E-03
      0.13670749E+00      0.49736142E-04     -0.63304384E-07     -0.46161223E-03      0.34528445E-03
      0.13707498E+00      0.50362880E-04     -0.63851437E-07     -0.43154988E-03      0.34963548E-03
      0.13744248E+00      0.51072249E-04     -0.64401034E-07     -0.40211804E-03      0.35456014E-03
      0.13780997E+00      0.51859505E-04     -0.64952822E-07     -0.37330705E-03      0.36002553E-03
      0.13817746E+00      0.52719352E-04     -0.65506447E-07     -0.34510563E-03      0.36599487E-03
      0.13854496E+00      0.53645956E-04     -0.66061557E-07     -0.31750093E-03      0.37242766E-03
      0.13891245E+00      0.54632977E-04     -0.66617805E-07     -0.29047859E-03      0.37927987E-03
      0.13927994E+00      0.55673591E-04     -0.67174851E-07     -0.26402283E-03      0.38650415E-03
      0.13964744E+00      0.56760526E-04     -0.67732363E-07     -0.23811649E-03      0.39405001E-03
      0.14001493E+00      0.57886095E-04     -0.68290020E-07     -0.21274113E-03      0.40186407E-03
      0.14038242E+00      0.59042234E-04     -0.68847516E-07     -0.18787713E-03      0.40989037E-03
      0.14074992E+00      0.60220543E-04     -0.69404558E-07     -0.16350373E-03      0.41807057E-03
      0.14111741E+00      0.61412326E-04     -0.69960873E-07     -0.13959918E-03      0.42634432E-03
      0.14148490E+00      0.62608638E-04     -0.70516208E-07     -0.11614079E-03      0.43464950E-03
      0.14185240E+00      0.63800331E-04     -0.71070332E-07     -0.93105044E-04      0.44292262E-03
      0.14221989E+00      0.64978104E-04     -0.71623038E-07     -0.70467703E-04      0.45109910E-03
      0.14258738E+00      0.66132551E-04     -0.72174146E-07     -0.48203910E-04      0.45911365E-03
      0.14295488E+00      0.67254215E-04     -0.72723506E-07     -0.26288289E-04      0.46690061E-03
      0.14332237E+00      0.68333641E-04     -0.73270996E-07     -0.46950548E-05      0.47439433E-03
      0.14368986E+00      0.69361424E-04     -0.73816527E-07      0.16601878E-04      0.48152954E-03
      0.14405736E+00      0.70328271E-04     -0.74360045E-07      0.37628787E-04      0.48824171E-03
      0.14442485E+00      0.71225051E-04     -0.74901531E-07      0.58412034E-04      0.49446744E-03
      0.14479234E+00      0.72042846E-04     -0.75441003E-07      0.78977950E-04      0.50014484E-03
      0.14515984E+00      0.72773010E-04     -0.75978515E-07      0.99352736E-04      0.50521388E-03
      0.14552733E+00      0.73407222E-04     -0.76514165E-07      0.11956234E-03      0.50961678E-03
      0.14589482E+00      0.73937531E-04     -0.77048086E-07      0.13963238E-03      0.51329836E-03
      0.14626232E+00      0.74356414E-04     -0.77580455E-07      0.15958799E-03      0.51620638E-03
      0.14662981E+00      0.74656822E-04     -0.78111490E-07      0.17945376E-03      0.51829191E-03
      0.14699730E+00      0.74832227E-04     -0.78641451E-07      0.19925363E-03      0.51950963E-03
      0.14736479E+00      0.74876667E-04     -0.79170640E-07      0.21901076E-03      0.51981814E-03
      0.14773229E+00      0.74784789E-04     -0.79699399E-07      0.23874748E-03      0.51918030E-03
      0.14809978E+00      0.74551887E-04     -0.80228114E-07      0.25848516E-03      0.51756342E-03
      0.14846727E+00      0.74173943E-04     -0.80757213E-07      0.27824416E-03      0.51493961E-03
      0.14883477E+00      0.73647655E-04     -0.81287161E-07      0.29804371E-03      0.51128594E-03
      0.14920226E+00      0.72970469E-04     -0.81818465E-07      0.31790185E-03      0.50658470E-03
      0.14956975E+00      0.72140607E-04     -0.82351670E-07      0.33783536E-03      0.50082353E-03
      0.14993725E+00      0.71157090E-04     -0.82887358E-07      0.35785969E-03      0.49399563E-03
      0.15030474E+00      0.70019752E-04     -0.83426146E-07      0.37798888E-03      0.48609986E-03
      0.15067223E+00      0.68729257E-04     -0.83968684E-07      0.39823554E-03      0.47714083E-03
      0.15103973E+00      0.67287110E-04     -0.84515653E-07      0.41861074E-03      0.46712898E-03
      0.15140722E+00      0.65695662E-04     -0.85067764E-07      0.43912404E-03      0.45608063E-03
      0.15177471E+00      0.63958108E-04     -0.85625754E-07      0.45978338E-03      0.44401796E-03
      0.15214221E+00      0.62078487E-04     -0.86190384E-07      0.48059509E-03      0.43096902E-03
      0.15250970E+00      0.60061669E-04     -0.86762435E-07      0.50156383E-03      0.41696762E-03
      0.15287719E+00      0.57913349E-04     -0.87342707E-07      0.52269262E-03      0.40205328E-03
      0.15324469E+00      0.55640022E-04     -0.87932012E-07      0.54398277E-03      0.38627111E-03
      0.15361218E+00      0.53248963E-04     -0.88531174E-07      0.56543392E-03      0.36967160E-03
      0.15397967E+00      0.50748203E-04     -0.89141026E-07      0.58704398E-03      0.35231051E-03
      0.15434717E+00      0.48146493E-04     -0.89762401E-07      0.60880923E-03      0.33424859E-03
      0.15471466E+00      0.45453270E-04     -0.90396133E-07      0.63072423E-03      0.31555137E-03
      0.15508215E+00      0.42678618E-04     -0.91043053E-07      0.65278190E-03      0.29628883E-03
      0.15544965E+00      0.39833222E-04     -0.91703981E-07      0.67497355E-03      0.27653516E-03
      0.15581714E+00      0.36928319E-04     -0.92379724E-07      0.69728887E-03      0.25636838E-03
      0.15618463E+00      0.33975649E-04     -0.93071075E-07      0.71971599E-03      0.23586999E-03
      0.15655213E+00      0.30987397E-04     -0.93778801E-07      0.74224156E-03      0.21512457E-03
      0.15691962E+00      0.27976136E-04     -0.94503648E-07      0.76485073E-03      0.19421942E-03
      0.15728711E+00      0.24954764E-04     -0.95246328E-07      0.78752725E-03      0.17324408E-03
      0.15765461E+00      0.21936441E-04     -0.96007520E-07      0.81025354E-03      0.15228990E-03
      0.15802210E+00      0.18934522E-04     -0.96787867E-07      0.83301072E-03      0.13144960E-03
      0.15838959E+00      0.15962487E-04     -0.97587965E-07      0.85577871E-03      0.11081677E-03
      0.15875709E+00      0.13033875E-04     -0.98408367E-07      0.87853629E-03      0.90485393E-04
      0.15912458E+00      0.10162205E-04     -0.99249574E-07      0.90126118E-03      0.70549331E-04
      0.15949207E+00      0.73609125E-05     -0.10011203E-06      0.92393015E-03      0.51101846E-04
      0.15985957E+00      0.46432679E-05     -0.10099613E-06      0.94651907E-03      0.32235074E-04
      0.16022706E+00      0.20223093E-05     -0.10190219E-06      0.96900302E-03      0.14039528E-04
      0.16059455E+00     -0.48923356E-06     -0.10283048E-06      0.99135638E-03     -0.33964183E-05
      0.16096205E+00     -0.28790108E-05     -0.10378119E-06      0.10135529E-02     -0.19987028E-04
      0.16132954E+00     -0.51351239E-05     -0.10475444E-06      0.10355660E-02     -0.35649699E-04
      0.16169703E+00     -0.72461961E-05     -0.10575030E-06      0.10573684E-02     -0.50305447E-04
      0.16206453E+00     -0.92014400E-05     -0.10676872E-06      0.10789327E-02     -0.63879385E-04
      0.16243202E+00     -0.10990724E-04     -0.10780962E-06      0.11002313E-02     -0.76301175E-04
      0.16279951E+00     -0.12604635E-04     -0.10887281E-06      0.11212365E-02     -0.87505469E-04
      0.16316700E+00     -0.14034540E-04     -0.10995804E-06      0.11419206E-02     -0.97432333E-04
      0.16353450E+00     -0.15272641E-04     -0.11106496E-06      0.11622559E-02     -0.10602764E-03
