# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.022711
# Static polarizability (from sum rule) =        11.025296 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.99958165E-01      0.28634356E-03     -0.13054040E-12     -0.66211317E-13      0.19878900E-02
      0.10032566E+00      0.28368887E-03     -0.13030702E-12     -0.65811482E-13      0.19694603E-02
      0.10069315E+00      0.28106133E-03     -0.13008143E-12     -0.65372061E-13      0.19512190E-02
      0.10106064E+00      0.27846748E-03     -0.12986380E-12     -0.64896889E-13      0.19332117E-02
      0.10142814E+00      0.27591379E-03     -0.12965427E-12     -0.64389766E-13      0.19154832E-02
      0.10179563E+00      0.27340659E-03     -0.12945297E-12     -0.63854443E-13      0.18980774E-02
      0.10216312E+00      0.27095209E-03     -0.12925999E-12     -0.63294611E-13      0.18810374E-02
      0.10253062E+00      0.26855630E-03     -0.12907543E-12     -0.62713881E-13      0.18644051E-02
      0.10289811E+00      0.26622507E-03     -0.12889936E-12     -0.62115776E-13      0.18482209E-02
      0.10326560E+00      0.26396404E-03     -0.12873181E-12     -0.61503716E-13      0.18325241E-02
      0.10363310E+00      0.26177861E-03     -0.12857282E-12     -0.60881007E-13      0.18173521E-02
      0.10400059E+00      0.25967393E-03     -0.12842239E-12     -0.60250827E-13      0.18027408E-02
      0.10436808E+00      0.25765491E-03     -0.12828050E-12     -0.59616223E-13      0.17887241E-02
      0.10473558E+00      0.25572614E-03     -0.12814711E-12     -0.58980094E-13      0.17753339E-02
      0.10510307E+00      0.25389193E-03     -0.12802216E-12     -0.58345188E-13      0.17626002E-02
      0.10547056E+00      0.25215626E-03     -0.12790557E-12     -0.57714090E-13      0.17505507E-02
      0.10583806E+00      0.25052280E-03     -0.12779723E-12     -0.57089222E-13      0.17392106E-02
      0.10620555E+00      0.24899484E-03     -0.12769704E-12     -0.56472832E-13      0.17286031E-02
      0.10657304E+00      0.24757534E-03     -0.12760483E-12     -0.55866991E-13      0.17187484E-02
      0.10694054E+00      0.24626688E-03     -0.12752046E-12     -0.55273591E-13      0.17096647E-02
      0.10730803E+00      0.24507165E-03     -0.12744373E-12     -0.54694340E-13      0.17013670E-02
      0.10767552E+00      0.24399148E-03     -0.12737446E-12     -0.54130763E-13      0.16938681E-02
      0.10804302E+00      0.24302778E-03     -0.12731243E-12     -0.53584199E-13      0.16871778E-02
      0.10841051E+00      0.24218158E-03     -0.12725741E-12     -0.53055802E-13      0.16813032E-02
      0.10877800E+00      0.24145349E-03     -0.12720915E-12     -0.52546543E-13      0.16762486E-02
      0.10914550E+00      0.24084373E-03     -0.12716740E-12     -0.52057211E-13      0.16720154E-02
      0.10951299E+00      0.24035212E-03     -0.12713188E-12     -0.51588417E-13      0.16686025E-02
      0.10988048E+00      0.23997805E-03     -0.12710232E-12     -0.51140595E-13      0.16660056E-02
      0.11024798E+00      0.23972055E-03     -0.12707841E-12     -0.50714009E-13      0.16642179E-02
      0.11061547E+00      0.23957821E-03     -0.12705986E-12     -0.50308759E-13      0.16632298E-02
      0.11098296E+00      0.23954928E-03     -0.12704636E-12     -0.49924784E-13      0.16630289E-02
      0.11135046E+00      0.23963159E-03     -0.12703760E-12     -0.49561870E-13      0.16636003E-02
      0.11171795E+00      0.23982261E-03     -0.12703327E-12     -0.49219657E-13      0.16649264E-02
      0.11208544E+00      0.24011945E-03     -0.12703303E-12     -0.48897649E-13      0.16669872E-02
      0.11245294E+00      0.24051888E-03     -0.12703658E-12     -0.48595218E-13      0.16697602E-02
      0.11282043E+00      0.24101733E-03     -0.12704359E-12     -0.48311616E-13      0.16732206E-02
      0.11318792E+00      0.24161089E-03     -0.12705374E-12     -0.48045984E-13      0.16773413E-02
      0.11355542E+00      0.24229539E-03     -0.12706672E-12     -0.47797360E-13      0.16820933E-02
      0.11392291E+00      0.24306634E-03     -0.12708223E-12     -0.47564689E-13      0.16874455E-02
      0.11429040E+00      0.24391900E-03     -0.12709995E-12     -0.47346835E-13      0.16933649E-02
      0.11465790E+00      0.24484837E-03     -0.12711959E-12     -0.47142590E-13      0.16998169E-02
      0.11502539E+00      0.24584926E-03     -0.12714087E-12     -0.46950685E-13      0.17067654E-02
      0.11539288E+00      0.24691623E-03     -0.12716352E-12     -0.46769798E-13      0.17141727E-02
      0.11576038E+00      0.24804370E-03     -0.12718726E-12     -0.46598569E-13      0.17219999E-02
      0.11612787E+00      0.24922592E-03     -0.12721185E-12     -0.46435608E-13      0.17302073E-02
      0.11649536E+00      0.25045700E-03     -0.12723706E-12     -0.46279504E-13      0.17387538E-02
      0.11686285E+00      0.25173096E-03     -0.12726267E-12     -0.46128839E-13      0.17475981E-02
      0.11723035E+00      0.25304174E-03     -0.12728846E-12     -0.45982195E-13      0.17566980E-02
      0.11759784E+00      0.25438321E-03     -0.12731426E-12     -0.45838167E-13      0.17660109E-02
      0.11796533E+00      0.25574921E-03     -0.12733989E-12     -0.45695368E-13      0.17754941E-02
      0.11833283E+00      0.25713359E-03     -0.12736521E-12     -0.45552444E-13      0.17851049E-02
      0.11870032E+00      0.25853022E-03     -0.12739008E-12     -0.45408078E-13      0.17948008E-02
      0.11906781E+00      0.25993300E-03     -0.12741439E-12     -0.45261003E-13      0.18045393E-02
      0.11943531E+00      0.26133592E-03     -0.12743805E-12     -0.45110006E-13      0.18142789E-02
      0.11980280E+00      0.26273307E-03     -0.12746098E-12     -0.44953938E-13      0.18239783E-02
      0.12017029E+00      0.26411863E-03     -0.12748315E-12     -0.44791721E-13      0.18335973E-02
      0.12053779E+00      0.26548695E-03     -0.12750450E-12     -0.44622354E-13      0.18430967E-02
      0.12090528E+00      0.26683256E-03     -0.12752504E-12     -0.44444921E-13      0.18524383E-02
      0.12127277E+00      0.26815014E-03     -0.12754478E-12     -0.44258592E-13      0.18615854E-02
      0.12164027E+00      0.26943461E-03     -0.12756374E-12     -0.44062632E-13      0.18705026E-02
      0.12200776E+00      0.27068111E-03     -0.12758196E-12     -0.43856405E-13      0.18791562E-02
      0.12237525E+00      0.27188503E-03     -0.12759952E-12     -0.43639375E-13      0.18875142E-02
      0.12274275E+00      0.27304201E-03     -0.12761651E-12     -0.43411110E-13      0.18955463E-02
      0.12311024E+00      0.27414799E-03     -0.12763301E-12     -0.43171287E-13      0.19032244E-02
      0.12347773E+00      0.27519919E-03     -0.12764916E-12     -0.42919689E-13      0.19105222E-02
      0.12384523E+00      0.27619215E-03     -0.12766508E-12     -0.42656209E-13      0.19174156E-02
      0.12421272E+00      0.27712372E-03     -0.12768092E-12     -0.42380850E-13      0.19238829E-02
      0.12458021E+00      0.27799109E-03     -0.12769685E-12     -0.42093724E-13      0.19299045E-02
      0.12494771E+00      0.27879177E-03     -0.12771303E-12     -0.41795052E-13      0.19354630E-02
      0.12531520E+00      0.27952362E-03     -0.12772965E-12     -0.41485162E-13      0.19405438E-02
      0.12568269E+00      0.28018484E-03     -0.12774691E-12     -0.41164484E-13      0.19451342E-02
      0.12605019E+00      0.28077400E-03     -0.12776500E-12     -0.40833554E-13      0.19492243E-02
      0.12641768E+00      0.28129000E-03     -0.12778413E-12     -0.40493004E-13      0.19528065E-02
      0.12678517E+00      0.28173209E-03     -0.12780452E-12     -0.40143560E-13      0.19558757E-02
      0.12715267E+00      0.28209987E-03     -0.12782638E-12     -0.39786041E-13      0.19584290E-02
      0.12752016E+00      0.28239329E-03     -0.12784992E-12     -0.39421350E-13      0.19604660E-02
      0.12788765E+00      0.28261263E-03     -0.12787538E-12     -0.39050470E-13      0.19619887E-02
      0.12825515E+00      0.28275848E-03     -0.12790296E-12     -0.38674459E-13      0.19630012E-02
      0.12862264E+00      0.28283177E-03     -0.12793287E-12     -0.38294444E-13      0.19635101E-02
      0.12899013E+00      0.28283374E-03     -0.12796534E-12     -0.37911613E-13      0.19635237E-02
      0.12935763E+00      0.28276588E-03     -0.12800055E-12     -0.37527210E-13      0.19630526E-02
      0.12972512E+00      0.28263002E-03     -0.12803872E-12     -0.37142526E-13      0.19621094E-02
      0.13009261E+00      0.28242820E-03     -0.12808001E-12     -0.36758895E-13      0.19607083E-02
      0.13046011E+00      0.28216274E-03     -0.12812461E-12     -0.36377683E-13      0.19588654E-02
      0.13082760E+00      0.28183617E-03     -0.12817269E-12     -0.36000283E-13      0.19565982E-02
      0.13119509E+00      0.28145122E-03     -0.12822438E-12     -0.35628107E-13      0.19539258E-02
      0.13156258E+00      0.28101083E-03     -0.12827983E-12     -0.35262575E-13      0.19508685E-02
      0.13193008E+00      0.28051809E-03     -0.12833916E-12     -0.34905113E-13      0.19474477E-02
      0.13229757E+00      0.27997623E-03     -0.12840246E-12     -0.34557140E-13      0.19436859E-02
      0.13266506E+00      0.27938860E-03     -0.12846982E-12     -0.34220063E-13      0.19396064E-02
      0.13303256E+00      0.27875866E-03     -0.12854130E-12     -0.33895271E-13      0.19352332E-02
      0.13340005E+00      0.27808993E-03     -0.12861694E-12     -0.33584122E-13      0.19305906E-02
      0.13376754E+00      0.27738598E-03     -0.12869677E-12     -0.33287942E-13      0.19257036E-02
      0.13413504E+00      0.27665040E-03     -0.12878078E-12     -0.33008014E-13      0.19205969E-02
      0.13450253E+00      0.27588678E-03     -0.12886895E-12     -0.32745573E-13      0.19152957E-02
      0.13487002E+00      0.27509871E-03     -0.12896124E-12     -0.32501799E-13      0.19098246E-02
      0.13523752E+00      0.27428968E-03     -0.12905756E-12     -0.32277810E-13      0.19042081E-02
      0.13560501E+00      0.27346316E-03     -0.12915784E-12     -0.32074658E-13      0.18984701E-02
      0.13597250E+00      0.27262250E-03     -0.12926194E-12     -0.31893322E-13      0.18926340E-02
      0.13634000E+00      0.27177093E-03     -0.12936973E-12     -0.31734702E-13      0.18867221E-02
      0.13670749E+00      0.27091154E-03     -0.12948104E-12     -0.31599620E-13      0.18807559E-02
      0.13707498E+00      0.27004728E-03     -0.12959567E-12     -0.31488806E-13      0.18747560E-02
      0.13744248E+00      0.26918091E-03     -0.12971342E-12     -0.31402905E-13      0.18687413E-02
      0.13780997E+00      0.26831499E-03     -0.12983405E-12     -0.31342465E-13      0.18627298E-02
      0.13817746E+00      0.26745186E-03     -0.12995729E-12     -0.31307940E-13      0.18567377E-02
      0.13854496E+00      0.26659367E-03     -0.13008287E-12     -0.31299684E-13      0.18507798E-02
      0.13891245E+00      0.26574228E-03     -0.13021048E-12     -0.31317953E-13      0.18448692E-02
      0.13927994E+00      0.26489932E-03     -0.13033979E-12     -0.31362901E-13      0.18390171E-02
      0.13964744E+00      0.26406616E-03     -0.13047047E-12     -0.31434577E-13      0.18332331E-02
      0.14001493E+00      0.26324390E-03     -0.13060216E-12     -0.31532932E-13      0.18275246E-02
      0.14038242E+00      0.26243333E-03     -0.13073447E-12     -0.31657814E-13      0.18218974E-02
      0.14074992E+00      0.26163500E-03     -0.13086701E-12     -0.31808969E-13      0.18163551E-02
      0.14111741E+00      0.26084914E-03     -0.13099938E-12     -0.31986043E-13      0.18108994E-02
      0.14148490E+00      0.26007570E-03     -0.13113116E-12     -0.32188585E-13      0.18055300E-02
      0.14185240E+00      0.25931436E-03     -0.13126190E-12     -0.32416050E-13      0.18002446E-02
      0.14221989E+00      0.25856451E-03     -0.13139117E-12     -0.32667799E-13      0.17950388E-02
      0.14258738E+00      0.25782523E-03     -0.13151853E-12     -0.32943104E-13      0.17899065E-02
      0.14295488E+00      0.25709539E-03     -0.13164350E-12     -0.33241150E-13      0.17848397E-02
      0.14332237E+00      0.25637354E-03     -0.13176564E-12     -0.33561043E-13      0.17798284E-02
      0.14368986E+00      0.25565801E-03     -0.13188448E-12     -0.33901810E-13      0.17748610E-02
      0.14405736E+00      0.25494690E-03     -0.13199954E-12     -0.34262408E-13      0.17699242E-02
      0.14442485E+00      0.25423806E-03     -0.13211038E-12     -0.34641725E-13      0.17650032E-02
      0.14479234E+00      0.25352917E-03     -0.13221652E-12     -0.35038590E-13      0.17600819E-02
      0.14515984E+00      0.25281769E-03     -0.13231750E-12     -0.35451775E-13      0.17551425E-02
      0.14552733E+00      0.25210093E-03     -0.13241288E-12     -0.35880002E-13      0.17501666E-02
      0.14589482E+00      0.25137606E-03     -0.13250221E-12     -0.36321952E-13      0.17451343E-02
      0.14626232E+00      0.25064011E-03     -0.13258506E-12     -0.36776267E-13      0.17400250E-02
      0.14662981E+00      0.24989002E-03     -0.13266101E-12     -0.37241562E-13      0.17348177E-02
      0.14699730E+00      0.24912266E-03     -0.13272963E-12     -0.37716427E-13      0.17294904E-02
      0.14736479E+00      0.24833485E-03     -0.13279055E-12     -0.38199436E-13      0.17240212E-02
      0.14773229E+00      0.24752340E-03     -0.13284339E-12     -0.38689152E-13      0.17183878E-02
      0.14809978E+00      0.24668510E-03     -0.13288777E-12     -0.39184138E-13      0.17125681E-02
      0.14846727E+00      0.24581681E-03     -0.13292337E-12     -0.39682962E-13      0.17065401E-02
      0.14883477E+00      0.24491543E-03     -0.13294987E-12     -0.40184200E-13      0.17002825E-02
      0.14920226E+00      0.24397796E-03     -0.13296696E-12     -0.40686449E-13      0.16937742E-02
      0.14956975E+00      0.24300152E-03     -0.13297437E-12     -0.41188329E-13      0.16869955E-02
      0.14993725E+00      0.24198339E-03     -0.13297186E-12     -0.41688493E-13      0.16799273E-02
      0.15030474E+00      0.24092101E-03     -0.13295921E-12     -0.42185632E-13      0.16725519E-02
      0.15067223E+00      0.23981205E-03     -0.13293621E-12     -0.42678478E-13      0.16648531E-02
      0.15103973E+00      0.23865438E-03     -0.13290270E-12     -0.43165815E-13      0.16568163E-02
      0.15140722E+00      0.23744617E-03     -0.13285854E-12     -0.43646484E-13      0.16484285E-02
      0.15177471E+00      0.23618584E-03     -0.13280363E-12     -0.44119384E-13      0.16396788E-02
      0.15214221E+00      0.23487212E-03     -0.13273787E-12     -0.44583481E-13      0.16305585E-02
      0.15250970E+00      0.23350408E-03     -0.13266121E-12     -0.45037813E-13      0.16210612E-02
      0.15287719E+00      0.23208115E-03     -0.13257365E-12     -0.45481490E-13      0.16111827E-02
      0.15324469E+00      0.23060310E-03     -0.13247518E-12     -0.45913706E-13      0.16009216E-02
      0.15361218E+00      0.22907011E-03     -0.13236584E-12     -0.46333732E-13      0.15902791E-02
      0.15397967E+00      0.22748274E-03     -0.13224571E-12     -0.46740931E-13      0.15792591E-02
      0.15434717E+00      0.22584199E-03     -0.13211489E-12     -0.47134749E-13      0.15678685E-02
      0.15471466E+00      0.22414926E-03     -0.13197351E-12     -0.47514728E-13      0.15561170E-02
      0.15508215E+00      0.22240639E-03     -0.13182173E-12     -0.47880500E-13      0.15440174E-02
      0.15544965E+00      0.22061567E-03     -0.13165973E-12     -0.48231794E-13      0.15315856E-02
      0.15581714E+00      0.21877981E-03     -0.13148774E-12     -0.48568432E-13      0.15188405E-02
      0.15618463E+00      0.21690197E-03     -0.13130600E-12     -0.48890336E-13      0.15058039E-02
      0.15655213E+00      0.21498576E-03     -0.13111478E-12     -0.49197520E-13      0.14925010E-02
      0.15691962E+00      0.21303521E-03     -0.13091437E-12     -0.49490099E-13      0.14789596E-02
      0.15728711E+00      0.21105478E-03     -0.13070511E-12     -0.49768281E-13      0.14652109E-02
      0.15765461E+00      0.20904936E-03     -0.13048734E-12     -0.50032367E-13      0.14512886E-02
      0.15802210E+00      0.20702422E-03     -0.13026142E-12     -0.50282753E-13      0.14372294E-02
      0.15838959E+00      0.20498504E-03     -0.13002775E-12     -0.50519926E-13      0.14230727E-02
      0.15875709E+00      0.20293785E-03     -0.12978673E-12     -0.50744459E-13      0.14088605E-02
      0.15912458E+00      0.20088904E-03     -0.12953879E-12     -0.50957013E-13      0.13946369E-02
      0.15949207E+00      0.19884531E-03     -0.12928437E-12     -0.51158331E-13      0.13804487E-02
      0.15985957E+00      0.19681368E-03     -0.12902394E-12     -0.51349232E-13      0.13663445E-02
      0.16022706E+00      0.19480142E-03     -0.12875797E-12     -0.51530615E-13      0.13523747E-02
      0.16059455E+00      0.19281604E-03     -0.12848694E-12     -0.51703445E-13      0.13385916E-02
      0.16096205E+00      0.19086525E-03     -0.12821135E-12     -0.51868756E-13      0.13250486E-02
      0.16132954E+00      0.18895694E-03     -0.12793171E-12     -0.52027643E-13      0.13118005E-02
      0.16169703E+00      0.18709913E-03     -0.12764852E-12     -0.52181256E-13      0.12989030E-02
      0.16206453E+00      0.18529993E-03     -0.12736230E-12     -0.52330800E-13      0.12864123E-02
      0.16243202E+00      0.18356749E-03     -0.12707358E-12     -0.52477522E-13      0.12743851E-02
      0.16279951E+00      0.18190999E-03     -0.12678287E-12     -0.52622710E-13      0.12628782E-02
      0.16316700E+00      0.18033556E-03     -0.12649071E-12     -0.52767689E-13      0.12519481E-02
      0.16353450E+00      0.17885228E-03     -0.12619760E-12     -0.52913810E-13      0.12416507E-02
