# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.822896
# Static polarizability (from sum rule) =        14.059382 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.10179563E+00      0.14048690E-03      0.33549592E-05     -0.42387186E-06      0.97530567E-03
      0.10216312E+00      0.13698399E-03      0.33519940E-05     -0.42353798E-06      0.95098733E-03
      0.10253062E+00      0.13347624E-03      0.33491116E-05     -0.42321269E-06      0.92663544E-03
      0.10289811E+00      0.12997866E-03      0.33463282E-05     -0.42289815E-06      0.90235405E-03
      0.10326560E+00      0.12650643E-03      0.33436596E-05     -0.42259643E-06      0.87824870E-03
      0.10363310E+00      0.12307489E-03      0.33411205E-05     -0.42230950E-06      0.85442586E-03
      0.10400059E+00      0.11969944E-03      0.33387251E-05     -0.42203923E-06      0.83099240E-03
      0.10436808E+00      0.11639544E-03      0.33364864E-05     -0.42178735E-06      0.80805498E-03
      0.10473558E+00      0.11317815E-03      0.33344166E-05     -0.42155549E-06      0.78571948E-03
      0.10510307E+00      0.11006261E-03      0.33325267E-05     -0.42134514E-06      0.76409042E-03
      0.10547056E+00      0.10706361E-03      0.33308269E-05     -0.42115765E-06      0.74327035E-03
      0.10583806E+00      0.10419553E-03      0.33293260E-05     -0.42099424E-06      0.72335924E-03
      0.10620555E+00      0.10147234E-03      0.33280320E-05     -0.42085597E-06      0.70445392E-03
      0.10657304E+00      0.98907423E-04      0.33269514E-05     -0.42074376E-06      0.68664746E-03
      0.10694054E+00      0.96513581E-04      0.33260897E-05     -0.42065837E-06      0.67002863E-03
      0.10730803E+00      0.94302890E-04      0.33254513E-05     -0.42060042E-06      0.65468130E-03
      0.10767552E+00      0.92286650E-04      0.33250392E-05     -0.42057037E-06      0.64068390E-03
      0.10804302E+00      0.90475301E-04      0.33248553E-05     -0.42056852E-06      0.62810893E-03
      0.10841051E+00      0.88878353E-04      0.33249005E-05     -0.42059502E-06      0.61702240E-03
      0.10877800E+00      0.87504318E-04      0.33251741E-05     -0.42064987E-06      0.60748340E-03
      0.10914550E+00      0.86360643E-04      0.33256746E-05     -0.42073292E-06      0.59954364E-03
      0.10951299E+00      0.85453655E-04      0.33263993E-05     -0.42084386E-06      0.59324703E-03
      0.10988048E+00      0.84788501E-04      0.33273442E-05     -0.42098225E-06      0.58862932E-03
      0.11024798E+00      0.84369105E-04      0.33285044E-05     -0.42114751E-06      0.58571774E-03
      0.11061547E+00      0.84198122E-04      0.33298740E-05     -0.42133893E-06      0.58453071E-03
      0.11098296E+00      0.84276902E-04      0.33314459E-05     -0.42155565E-06      0.58507763E-03
      0.11135046E+00      0.84605461E-04      0.33332123E-05     -0.42179672E-06      0.58735859E-03
      0.11171795E+00      0.85182459E-04      0.33351645E-05     -0.42206105E-06      0.59136430E-03
      0.11208544E+00      0.86005181E-04      0.33372927E-05     -0.42234745E-06      0.59707591E-03
      0.11245294E+00      0.87069535E-04      0.33395866E-05     -0.42265463E-06      0.60446500E-03
      0.11282043E+00      0.88370043E-04      0.33420351E-05     -0.42298120E-06      0.61349355E-03
      0.11318792E+00      0.89899856E-04      0.33446265E-05     -0.42332572E-06      0.62411400E-03
      0.11355542E+00      0.91650762E-04      0.33473485E-05     -0.42368662E-06      0.63626937E-03
      0.11392291E+00      0.93613214E-04      0.33501883E-05     -0.42406232E-06      0.64989334E-03
      0.11429040E+00      0.95776357E-04      0.33531327E-05     -0.42445114E-06      0.66491058E-03
      0.11465790E+00      0.98128067E-04      0.33561681E-05     -0.42485138E-06      0.68123692E-03
      0.11502539E+00      0.10065500E-03      0.33592806E-05     -0.42526130E-06      0.69877969E-03
      0.11539288E+00      0.10334263E-03      0.33624563E-05     -0.42567913E-06      0.71743813E-03
      0.11576038E+00      0.10617535E-03      0.33656809E-05     -0.42610307E-06      0.73710377E-03
      0.11612787E+00      0.10913648E-03      0.33689403E-05     -0.42653134E-06      0.75766091E-03
      0.11649536E+00      0.11220840E-03      0.33722203E-05     -0.42696215E-06      0.77898717E-03
      0.11686285E+00      0.11537259E-03      0.33755067E-05     -0.42739370E-06      0.80095401E-03
      0.11723035E+00      0.11860975E-03      0.33787857E-05     -0.42782424E-06      0.82342741E-03
      0.11759784E+00      0.12189986E-03      0.33820437E-05     -0.42825204E-06      0.84626842E-03
      0.11796533E+00      0.12522231E-03      0.33852671E-05     -0.42867541E-06      0.86933396E-03
      0.11833283E+00      0.12855599E-03      0.33884431E-05     -0.42909271E-06      0.89247747E-03
      0.11870032E+00      0.13187941E-03      0.33915592E-05     -0.42950235E-06      0.91554968E-03
      0.11906781E+00      0.13517077E-03      0.33946032E-05     -0.42990280E-06      0.93839942E-03
      0.11943531E+00      0.13840816E-03      0.33975638E-05     -0.43029262E-06      0.96087439E-03
      0.11980280E+00      0.14156958E-03      0.34004300E-05     -0.43067042E-06      0.98282203E-03
      0.12017029E+00      0.14463315E-03      0.34031916E-05     -0.43103492E-06      0.10040903E-02
      0.12053779E+00      0.14757716E-03      0.34058391E-05     -0.43138490E-06      0.10245286E-02
      0.12090528E+00      0.15038025E-03      0.34083639E-05     -0.43171928E-06      0.10439886E-02
      0.12127277E+00      0.15302150E-03      0.34107578E-05     -0.43203703E-06      0.10623250E-02
      0.12164027E+00      0.15548056E-03      0.34130138E-05     -0.43233726E-06      0.10793966E-02
      0.12200776E+00      0.15773778E-03      0.34151256E-05     -0.43261917E-06      0.10950669E-02
      0.12237525E+00      0.15977433E-03      0.34170876E-05     -0.43288207E-06      0.11092053E-02
      0.12274275E+00      0.16157229E-03      0.34188954E-05     -0.43312540E-06      0.11216873E-02
      0.12311024E+00      0.16311481E-03      0.34205453E-05     -0.43334870E-06      0.11323960E-02
      0.12347773E+00      0.16438619E-03      0.34220345E-05     -0.43355163E-06      0.11412224E-02
      0.12384523E+00      0.16537200E-03      0.34233612E-05     -0.43373395E-06      0.11480661E-02
      0.12421272E+00      0.16605914E-03      0.34245245E-05     -0.43389557E-06      0.11528365E-02
      0.12458021E+00      0.16643601E-03      0.34255243E-05     -0.43403649E-06      0.11554528E-02
      0.12494771E+00      0.16649252E-03      0.34263615E-05     -0.43415683E-06      0.11558452E-02
      0.12531520E+00      0.16622022E-03      0.34270378E-05     -0.43425682E-06      0.11539547E-02
      0.12568269E+00      0.16561234E-03      0.34275559E-05     -0.43433681E-06      0.11497347E-02
      0.12605019E+00      0.16466389E-03      0.34279192E-05     -0.43439724E-06      0.11431502E-02
      0.12641768E+00      0.16337169E-03      0.34281318E-05     -0.43443867E-06      0.11341793E-02
      0.12678517E+00      0.16173439E-03      0.34281990E-05     -0.43446174E-06      0.11228127E-02
      0.12715267E+00      0.15975258E-03      0.34281263E-05     -0.43446721E-06      0.11090543E-02
      0.12752016E+00      0.15742875E-03      0.34279203E-05     -0.43445589E-06      0.10929215E-02
      0.12788765E+00      0.15476732E-03      0.34275881E-05     -0.43442873E-06      0.10744450E-02
      0.12825515E+00      0.15177468E-03      0.34271374E-05     -0.43438670E-06      0.10536691E-02
      0.12862264E+00      0.14845911E-03      0.34265765E-05     -0.43433087E-06      0.10306514E-02
      0.12899013E+00      0.14483087E-03      0.34259143E-05     -0.43426239E-06      0.10054629E-02
      0.12935763E+00      0.14090206E-03      0.34251600E-05     -0.43418245E-06      0.97818784E-03
      0.12972512E+00      0.13668666E-03      0.34243233E-05     -0.43409227E-06      0.94892317E-03
      0.13009261E+00      0.13220044E-03      0.34234142E-05     -0.43399317E-06      0.91777843E-03
      0.13046011E+00      0.12746094E-03      0.34224432E-05     -0.43388646E-06      0.88487525E-03
      0.13082760E+00      0.12248733E-03      0.34214207E-05     -0.43377350E-06      0.85034685E-03
      0.13119509E+00      0.11730040E-03      0.34203576E-05     -0.43365566E-06      0.81433748E-03
      0.13156258E+00      0.11192242E-03      0.34192647E-05     -0.43353434E-06      0.77700178E-03
      0.13193008E+00      0.10637705E-03      0.34181530E-05     -0.43341095E-06      0.73850406E-03
      0.13229757E+00      0.10068926E-03      0.34170334E-05     -0.43328688E-06      0.69901752E-03
      0.13266506E+00      0.94885136E-04      0.34159169E-05     -0.43316352E-06      0.65872344E-03
      0.13303256E+00      0.88991839E-04      0.34148141E-05     -0.43304226E-06      0.61781026E-03
      0.13340005E+00      0.83037402E-04      0.34137358E-05     -0.43292444E-06      0.57647262E-03
      0.13376754E+00      0.77050613E-04      0.34126924E-05     -0.43281140E-06      0.53491039E-03
      0.13413504E+00      0.71060862E-04      0.34116939E-05     -0.43270442E-06      0.49332758E-03
      0.13450253E+00      0.65097979E-04      0.34107502E-05     -0.43260476E-06      0.45193132E-03
      0.13487002E+00      0.59192080E-04      0.34098707E-05     -0.43251362E-06      0.41093065E-03
      0.13523752E+00      0.53373395E-04      0.34090644E-05     -0.43243214E-06      0.37053544E-03
      0.13560501E+00      0.47672100E-04      0.34083399E-05     -0.43236140E-06      0.33095520E-03
      0.13597250E+00      0.42118149E-04      0.34077052E-05     -0.43230244E-06      0.29239787E-03
      0.13634000E+00      0.36741099E-04      0.34071679E-05     -0.43225620E-06      0.25506864E-03
      0.13670749E+00      0.31569934E-04      0.34067349E-05     -0.43222355E-06      0.21916874E-03
      0.13707498E+00      0.26632898E-04      0.34064126E-05     -0.43220531E-06      0.18489423E-03
      0.13744248E+00      0.21957319E-04      0.34062066E-05     -0.43220219E-06      0.15243484E-03
      0.13780997E+00      0.17569440E-04      0.34061220E-05     -0.43221481E-06      0.12197276E-03
      0.13817746E+00      0.13494257E-04      0.34061632E-05     -0.43224374E-06      0.93681518E-04
      0.13854496E+00      0.97553543E-05      0.34063339E-05     -0.43228943E-06      0.67724838E-04
      0.13891245E+00      0.63747488E-05      0.34066371E-05     -0.43235224E-06      0.44255577E-04
      0.13927994E+00      0.33727426E-05      0.34070751E-05     -0.43243246E-06      0.23414675E-04
      0.13964744E+00      0.76777906E-06      0.34076493E-05     -0.43253027E-06      0.53301717E-05
      0.14001493E+00     -0.14236905E-05      0.34083608E-05     -0.43264577E-06     -0.98837223E-05
      0.14038242E+00     -0.31873323E-05      0.34092096E-05     -0.43277894E-06     -0.22127497E-04
      0.14074992E+00     -0.45110446E-05      0.34101952E-05     -0.43292972E-06     -0.31317137E-04
      0.14111741E+00     -0.53850623E-05      0.34113162E-05     -0.43309791E-06     -0.37384852E-04
      0.14148490E+00     -0.58020495E-05      0.34125708E-05     -0.43328326E-06     -0.40279713E-04
      0.14185240E+00     -0.57571802E-05      0.34139563E-05     -0.43348541E-06     -0.39968215E-04
      0.14221989E+00     -0.52482057E-05      0.34154696E-05     -0.43370393E-06     -0.36434749E-04
      0.14258738E+00     -0.42755093E-05      0.34171066E-05     -0.43393830E-06     -0.29681975E-04
      0.14295488E+00     -0.28421460E-05      0.34188629E-05     -0.43418794E-06     -0.19731101E-04
      0.14332237E+00     -0.95386859E-06      0.34207336E-05     -0.43445220E-06     -0.66220656E-05
      0.14368986E+00      0.13808616E-05      0.34227129E-05     -0.43473033E-06      0.95863896E-05
      0.14405736E+00      0.41508785E-05      0.34247950E-05     -0.43502156E-06      0.28816747E-04
      0.14442485E+00      0.73423314E-05      0.34269732E-05     -0.43532503E-06      0.50972849E-04
      0.14479234E+00      0.10938719E-04      0.34292406E-05     -0.43563984E-06      0.75940142E-04
      0.14515984E+00      0.14920941E-04      0.34315899E-05     -0.43596504E-06      0.10358602E-03
      0.14552733E+00      0.19267365E-04      0.34340134E-05     -0.43629963E-06      0.13376030E-03
      0.14589482E+00      0.23953903E-04      0.34365032E-05     -0.43664260E-06      0.16629578E-03
      0.14626232E+00      0.28954116E-04      0.34390511E-05     -0.43699287E-06      0.20100888E-03
      0.14662981E+00      0.34239318E-04      0.34416486E-05     -0.43734937E-06      0.23770047E-03
      0.14699730E+00      0.39778709E-04      0.34442873E-05     -0.43771098E-06      0.27615672E-03
      0.14736479E+00      0.45539508E-04      0.34469585E-05     -0.43807660E-06      0.31615005E-03
      0.14773229E+00      0.51487112E-04      0.34496534E-05     -0.43844510E-06      0.35744025E-03
      0.14809978E+00      0.57585261E-04      0.34523632E-05     -0.43881535E-06      0.39977559E-03
      0.14846727E+00      0.63796216E-04      0.34550794E-05     -0.43918624E-06      0.44289406E-03
      0.14883477E+00      0.70080951E-04      0.34577933E-05     -0.43955666E-06      0.48652473E-03
      0.14920226E+00      0.76399349E-04      0.34604963E-05     -0.43992552E-06      0.53038910E-03
      0.14956975E+00      0.82710419E-04      0.34631802E-05     -0.44029174E-06      0.57420260E-03
      0.14993725E+00      0.88972507E-04      0.34658368E-05     -0.44065430E-06      0.61767605E-03
      0.15030474E+00      0.95143528E-04      0.34684582E-05     -0.44101218E-06      0.66051728E-03
      0.15067223E+00      0.10118119E-03      0.34710368E-05     -0.44136442E-06      0.70243272E-03
      0.15103973E+00      0.10704325E-03      0.34735655E-05     -0.44171008E-06      0.74312905E-03
      0.15140722E+00      0.11268773E-03      0.34760372E-05     -0.44204830E-06      0.78231486E-03
      0.15177471E+00      0.11807318E-03      0.34784456E-05     -0.44237825E-06      0.81970238E-03
      0.15214221E+00      0.12315890E-03      0.34807845E-05     -0.44269915E-06      0.85500912E-03
      0.15250970E+00      0.12790523E-03      0.34830484E-05     -0.44301031E-06      0.88795965E-03
      0.15287719E+00      0.13227373E-03      0.34852320E-05     -0.44331107E-06      0.91828720E-03
      0.15324469E+00      0.13622748E-03      0.34873309E-05     -0.44360085E-06      0.94573539E-03
      0.15361218E+00      0.13973127E-03      0.34893408E-05     -0.44387913E-06      0.97005985E-03
      0.15397967E+00      0.14275186E-03      0.34912583E-05     -0.44414549E-06      0.99102981E-03
      0.15434717E+00      0.14525821E-03      0.34930803E-05     -0.44439954E-06      0.10084297E-02
      0.15471466E+00      0.14722165E-03      0.34948044E-05     -0.44464099E-06      0.10220605E-02
      0.15508215E+00      0.14861612E-03      0.34964287E-05     -0.44486961E-06      0.10317414E-02
      0.15544965E+00      0.14941838E-03      0.34979520E-05     -0.44508526E-06      0.10373109E-02
      0.15581714E+00      0.14960814E-03      0.34993735E-05     -0.44528787E-06      0.10386283E-02
      0.15618463E+00      0.14916827E-03      0.35006931E-05     -0.44547743E-06      0.10355746E-02
      0.15655213E+00      0.14808496E-03      0.35019113E-05     -0.44565402E-06      0.10280539E-02
      0.15691962E+00      0.14634780E-03      0.35030290E-05     -0.44581779E-06      0.10159940E-02
      0.15728711E+00      0.14394998E-03      0.35040479E-05     -0.44596897E-06      0.99934752E-03
      0.15765461E+00      0.14088832E-03      0.35049700E-05     -0.44610783E-06      0.97809249E-03
      0.15802210E+00      0.13716341E-03      0.35057981E-05     -0.44623474E-06      0.95223292E-03
      0.15838959E+00      0.13277963E-03      0.35065351E-05     -0.44635012E-06      0.92179929E-03
      0.15875709E+00      0.12774523E-03      0.35071849E-05     -0.44645446E-06      0.88684886E-03
      0.15912458E+00      0.12207234E-03      0.35077514E-05     -0.44654829E-06      0.84746581E-03
      0.15949207E+00      0.11577696E-03      0.35082391E-05     -0.44663223E-06      0.80376127E-03
      0.15985957E+00      0.10887897E-03      0.35086531E-05     -0.44670692E-06      0.75587318E-03
      0.16022706E+00      0.10140206E-03      0.35089987E-05     -0.44677305E-06      0.70396601E-03
      0.16059455E+00      0.93373666E-04      0.35092814E-05     -0.44683139E-06      0.64823032E-03
      0.16096205E+00      0.84824924E-04      0.35095073E-05     -0.44688270E-06      0.58888217E-03
      0.16132954E+00      0.75790515E-04      0.35096826E-05     -0.44692781E-06      0.52616237E-03
      0.16169703E+00      0.66308563E-04      0.35098139E-05     -0.44696756E-06      0.46033558E-03
      0.16206453E+00      0.56420476E-04      0.35099078E-05     -0.44700284E-06      0.39168928E-03
      0.16243202E+00      0.46170778E-04      0.35099712E-05     -0.44703454E-06      0.32053254E-03
      0.16279951E+00      0.35606913E-04      0.35100112E-05     -0.44706356E-06      0.24719476E-03
      0.16316700E+00      0.24779036E-04      0.35100347E-05     -0.44709083E-06      0.17202412E-03
      0.16353450E+00      0.13739785E-04      0.35100490E-05     -0.44711728E-06      0.95386051E-04
